"K","beta_diff","topics_equal","num_its_deter","num_its"
6,3.42611450341426e-05,"Component “lift”: 23 string mismatches",73,73
6,3.70955501265903e-05,"Component “lift”: 9 string mismatches",73,73
6,3.4207433477523e-05,"Component “lift”: 14 string mismatches",73,73
6,3.31506802185886e-05,"Component “lift”: 29 string mismatches",73,73
6,3.54408062100208e-05,"Component “lift”: 14 string mismatches",73,73
6,3.40987932783977e-05,"Component “lift”: 20 string mismatches",73,73
6,3.53920191486551e-05,"Component “lift”: 24 string mismatches",73,73
6,3.60790332707465e-05,"Component “lift”: 18 string mismatches",73,73
6,3.50494393615596e-05,"Component “lift”: 24 string mismatches",73,73
6,3.47840687273008e-05,"Component “lift”: 27 string mismatches",73,73
6,3.66489894448134e-05,"Component “lift”: 21 string mismatches",73,73
6,3.53606614350163e-05,"Component “lift”: 23 string mismatches",73,73
6,3.6465022597037e-05,"Component “lift”: 16 string mismatches",73,73
6,3.91124141582767e-05,"Component “lift”: 29 string mismatches",73,73
6,3.49843901973924e-05,"Component “lift”: 28 string mismatches",73,73
6,3.48735503289397e-05,"Component “lift”: 13 string mismatches",73,73
6,3.60287877629024e-05,"Component “lift”: 12 string mismatches",73,73
6,3.49362962581221e-05,"Component “lift”: 30 string mismatches",73,73
6,3.49030214939604e-05,"Component “lift”: 29 string mismatches",73,73
6,3.73472037460093e-05,"Component “lift”: 30 string mismatches",73,73
6,3.55312044227118e-05,"Component “lift”: 19 string mismatches",73,73
6,3.48581989965972e-05,"Component “lift”: 28 string mismatches",73,73
6,3.58354830610014e-05,"Component “lift”: 21 string mismatches",73,73
6,3.41238554609803e-05,"Component “lift”: 17 string mismatches",73,73
6,3.52882841211764e-05,"Component “lift”: 23 string mismatches",73,73
6,3.74614881528442e-05,"Component “lift”: 22 string mismatches",73,73
6,3.31554704976319e-05,"Component “lift”: 23 string mismatches",73,73
6,3.45700887776766e-05,"Component “lift”: 16 string mismatches",73,73
6,3.73262984594432e-05,"Component “lift”: 20 string mismatches",73,73
6,3.46455184598425e-05,"Component “lift”: 19 string mismatches",73,73
6,3.80568449514937e-05,"Component “lift”: 17 string mismatches",73,73
6,3.67045380596646e-05,"Component “lift”: 26 string mismatches",73,73
6,3.61193719800941e-05,"Component “lift”: 5 string mismatches",73,73
6,3.36053101040879e-05,"Component “lift”: 27 string mismatches",73,73
6,3.46651319495574e-05,"Component “lift”: 25 string mismatches",73,73
6,3.24592508623805e-05,"Component “lift”: 20 string mismatches",73,73
6,3.43152926789574e-05,"Component “lift”: 24 string mismatches",73,73
7,2.10029417071463e-05,"TRUE",30,30
7,1.8729599514636e-05,"TRUE",30,30
7,2.23484012302285e-05,"TRUE",30,30
7,2.22196469882819e-05,"TRUE",30,30
7,3.51126945776209e-05,"TRUE",30,30
7,2.04428058311681e-05,"TRUE",30,30
7,2.18534057918078e-05,"Component “lift”: 2 string mismatches",30,30
7,2.21672738939246e-05,"TRUE",30,30
7,2.08802381599696e-05,"Component “lift”: 2 string mismatches",30,30
7,1.56993890240362e-05,"TRUE",30,30
7,1.93916626338606e-05,"TRUE",30,30
7,1.89866371702249e-05,"TRUE",30,30
7,1.51039528200823e-05,"TRUE",30,30
7,2.45618104415767e-05,"TRUE",30,30
7,2.28389932678314e-05,"TRUE",30,30
7,2.50735149447e-05,"TRUE",30,30
7,2.02306862658165e-05,"TRUE",30,30
7,2.16762097945124e-05,"TRUE",30,30
7,2.09563314970927e-05,"TRUE",30,30
7,2.65495379035981e-05,"TRUE",30,30
7,2.06745200983879e-05,"TRUE",30,30
7,2.14328603742889e-05,"TRUE",30,30
7,2.18053111546672e-05,"TRUE",30,30
7,1.71863095088886e-05,"TRUE",30,30
7,2.37405080702717e-05,"TRUE",30,30
7,2.52925410945455e-05,"Component “lift”: 2 string mismatches",30,30
7,1.52923666400275e-05,"TRUE",30,30
7,2.22504913488546e-05,"TRUE",30,30
7,2.05500574175214e-05,"TRUE",30,30
7,1.97875518834716e-05,"TRUE",30,30
7,2.10545773581362e-05,"TRUE",30,30
7,1.99919080930081e-05,"TRUE",30,30
7,1.54848275183456e-05,"Component “lift”: 2 string mismatches",30,30
7,2.13493916140712e-05,"TRUE",30,30
7,2.81471904122901e-05,"Component “lift”: 2 string mismatches",30,30
7,2.34992489296893e-05,"TRUE",30,30
7,2.09029313507257e-05,"TRUE",30,30
7,1.56885137695023e-05,"TRUE",30,30
7,2.22054108410131e-05,"TRUE",30,30
7,1.53446790576658e-05,"TRUE",30,30
7,1.52694953522638e-05,"TRUE",30,30
7,1.59073955488855e-05,"TRUE",30,30
7,2.40566250475502e-05,"Component “lift”: 2 string mismatches",30,30
7,2.11422415260002e-05,"Component “lift”: 2 string mismatches",30,30
7,1.18133554781343e-05,"TRUE",30,30
7,2.20633139475809e-05,"TRUE",30,30
